"condition_idx","trial_idx","item_idx","rank_idx","group","rt","choice"
1,1952,3,1,0,0.83,1
1,1952,2,2,0,0.91,1
1,1952,1,3,0,2.07,-1
1,1953,1,1,1,0.37,-1
1,1953,3,2,1,0.44,1
1,1953,2,3,1,1.19,-1
1,1954,2,1,1,0.19,1
1,1954,1,2,1,0.6,1
1,1954,3,3,1,1.56,1
1,1955,2,1,0,0.4,1
1,1955,3,2,0,0.44,1
1,1955,1,3,0,2.34,1
1,1956,3,1,0,0.41,1
1,1956,1,2,0,1.03,-1
1,1956,2,3,0,1.49,1
1,1957,2,1,0,0.97,1
1,1957,1,2,0,1.11,1
1,1957,3,3,0,2.52,1
1,1958,2,1,0,0.32,1
1,1958,3,2,0,0.34,1
1,1958,1,3,0,0.4,-1
1,1959,2,1,1,0.18,1
1,1959,3,2,1,0.46,1
1,1959,1,3,1,0.72,1
1,1960,2,1,1,0.35,1
1,1960,3,2,1,0.41,1
1,1960,1,3,1,3.34,1
1,1961,2,1,1,0.6,1
1,1961,3,2,1,0.88,1
1,1961,1,3,1,3.04,1
1,1962,2,1,1,0.51,-1
1,1962,3,2,1,0.62,1
1,1962,1,3,1,1.33,1
1,1963,2,1,1,0.39,1
1,1963,3,2,1,0.7,1
1,1963,1,3,1,1.49,-1
1,1964,3,1,0,0.19,1
1,1964,1,2,0,0.54,1
1,1964,2,3,0,1.17,1
1,1965,3,1,1,0.61,1
1,1965,1,2,1,1.61,1
1,1965,2,3,1,3.11,1
1,1966,3,1,1,0.19,1
1,1966,2,2,1,1.23,1
1,1966,1,3,1,2.89,1
1,1967,2,1,0,0.39,1
1,1967,1,2,0,0.55,1
1,1967,3,3,0,0.7,1
1,1968,3,1,1,0.44,1
1,1968,1,2,1,0.6,-1
1,1968,2,3,1,0.77,1
1,1969,2,1,0,0.3,1
1,1969,1,2,0,0.34,-1
1,1969,3,3,0,0.58,-1
1,1970,2,1,1,0.35,-1
1,1970,1,2,1,0.79,1
1,1970,3,3,1,0.95,1
1,1971,3,1,1,0.56,1
1,1971,1,2,1,0.58,1
1,1971,2,3,1,1.23,1
1,1972,1,1,1,0.31,-1
1,1972,3,2,1,0.53,1
1,1972,2,3,1,0.62,1
1,1973,3,1,1,0.46,1
1,1973,1,2,1,0.53,1
1,1973,2,3,1,0.93,1
1,1974,3,1,0,0.55,1
1,1974,2,2,0,0.58,1
1,1974,1,3,0,2.05,1
1,1975,1,1,1,1.03,1
1,1975,3,2,1,1.1,1
1,1975,2,3,1,1.65,1
1,1976,3,1,0,0.09,1
1,1976,2,2,0,0.34,1
1,1976,1,3,0,0.35,1
1,1977,1,1,1,0.6,1
1,1977,2,2,1,0.67,1
1,1977,3,3,1,1.55,1
1,1978,3,1,0,1.17,1
1,1978,2,2,0,2.72,1
1,1978,1,3,0,3.18,-1
1,1979,3,1,1,0.66,1
1,1979,1,2,1,1.07,1
1,1979,2,3,1,1.45,1
1,1980,1,1,1,0.17,1
1,1980,3,2,1,1.66,1
1,1980,2,3,1,2.62,-1
1,1981,1,1,0,0.54,-1
1,1981,3,2,0,1.38,1
1,1981,2,3,0,1.43,1
1,1982,1,1,0,0.41,-1
1,1982,2,2,0,0.47,1
1,1982,3,3,0,1.3,1
1,1983,3,1,1,0.46,1
1,1983,2,2,1,0.85,1
1,1983,1,3,1,1.07,1
1,1984,1,1,1,0.25,1
1,1984,3,2,1,0.7,1
1,1984,2,3,1,1.29,-1
1,1985,2,1,0,0.23,1
1,1985,1,2,0,0.4,1
1,1985,3,3,0,1.83,1
1,1986,2,1,0,0.29,1
1,1986,3,2,0,0.74,1
1,1986,1,3,0,1.22,1
1,1987,2,1,0,0.23,1
1,1987,1,2,0,0.33,1
1,1987,3,3,0,0.6,1
1,1988,1,1,0,0.7,1
1,1988,3,2,0,0.96,1
1,1988,2,3,0,1.58,1
1,1989,3,1,1,0.22,1
1,1989,2,2,1,0.5,1
1,1989,1,3,1,0.95,1
1,1990,3,1,0,0.32,1
1,1990,2,2,0,0.86,-1
1,1990,1,3,0,5.19,1
1,1991,2,1,1,0.25,1
1,1991,1,2,1,0.49,-1
1,1991,3,3,1,1.7,-1
1,1992,2,1,0,0.52,1
1,1992,3,2,0,0.53,1
1,1992,1,3,0,0.99,-1
1,1993,1,1,0,0.25,-1
1,1993,3,2,0,1.02,1
1,1993,2,3,0,3.56,1
1,1994,1,1,1,0.23,1
1,1994,3,2,1,0.28,1
1,1994,2,3,1,0.68,1
1,1995,3,1,1,0.28,1
1,1995,1,2,1,0.58,-1
1,1995,2,3,1,3.58,1
1,1996,3,1,1,0.49,-1
1,1996,2,2,1,0.65,1
1,1996,1,3,1,0.72,-1
1,1997,3,1,0,0.47,1
1,1997,2,2,0,1.22,1
1,1997,1,3,0,2,1
1,1998,3,1,0,0.21,1
1,1998,2,2,0,0.56,1
1,1998,1,3,0,1.28,-1
1,1999,3,1,0,0.38,1
1,1999,2,2,0,0.76,-1
1,1999,1,3,0,1.54,-1
1,2000,1,1,0,0.16,1
1,2000,3,2,0,1.78,1
1,2000,2,3,0,2.36,1
